시도교육청,지역교육청,지역,"정보공시 
학교코드",학교명,학교급코드,설립구분,제외여부,제외사유,"주 출입구 
접근로 
설치여부","장애인 전용 주차구역 
지정여부","주출입구 
높이차이 
제거여부","출입구(문) 
설치유무",복도,"계단/승강기/
경사로/
휠체어리프트 유무","장애인용 대변기 
설치여부","장애인용 소변기 
설치여부"," 점자블록 
설치여부"," 유도 및 안내설비 
설치여부"," 경보 및 피난설비 
설치여부"
경상남도교육청,김해교육지원청,경상남도 김해시,S160001145,생림중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160001146,신어중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160001147,영운중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160001148,월산중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160001149,임호중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160001150,장유중학교,3,사립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160001151,진례중학교,3,사립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160001152,진영여자중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160001153,한림중학교,3,사립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,김해교육지원청,경상남도 김해시,S160001154,한얼중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,남해교육지원청,경상남도 남해군,S160001254,고현중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,단순설치,단순설치,적정설치
경상남도교육청,남해교육지원청,경상남도 남해군,S160001255,남수중학교,3,공립,N,,미설치,적정설치,미설치,미설치,미설치,미설치,적정설치,미설치,단순설치,미설치,미설치
경상남도교육청,남해교육지원청,경상남도 남해군,S160001256,남해여자중학교,3,공립,N,,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,남해교육지원청,경상남도 남해군,S160001257,남해중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치
경상남도교육청,남해교육지원청,경상남도 남해군,S160001258,물건중학교,3,공립,N,,미설치,적정설치,미설치,적정설치,미설치,미설치,적정설치,단순설치,미설치,미설치,미설치
경상남도교육청,남해교육지원청,경상남도 남해군,S160001259,미조중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,남해교육지원청,경상남도 남해군,S160001260,상주중학교,3,사립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치
경상남도교육청,남해교육지원청,경상남도 남해군,S160001262,설천중학교,3,공립,N,,적정설치,적정설치,적정설치,단순설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치
경상남도교육청,남해교육지원청,경상남도 남해군,S160001264,이동중학교,3,사립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,남해교육지원청,경상남도 남해군,S160001265,창선중학교,3,사립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,남해교육지원청,경상남도 남해군,S160001266,해성중학교,3,사립,N,,적정설치,적정설치,적정설치,미설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,S160001355,구남중학교,3,공립,N,,적정설치,적정설치,적정설치,미설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,S160001356,구남중학교구산분교장,3,공립,N,,미설치,적정설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,S160001358,구암중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,S160001359,내서중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,S160001360,마산동중학교,3,공립,N,,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,S160001361,마산무학여자중학교,3,사립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,S160001362,마산삼진중학교,3,사립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,S160001363,마산서중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,S160001364,마산여자중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,S160001365,마산의신여자중학교,3,사립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,S160001366,마산제일여자중학교,3,사립,N,,적정설치,적정설치,적정설치,적정설치,단순설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,S160001367,마산중앙중학교,3,사립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,S160001368,마산중학교,3,공립,N,,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,S160001369,삼계중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,S160001371,성지여자중학교,3,사립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,미설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,S160001372,양덕여자중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,S160001373,양덕중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,S160001374,진전중학교,3,공립,N,,단순설치,적정설치,적정설치,적정설치,적정설치,단순설치,단순설치,단순설치,적정설치,단순설치,단순설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,S160001376,창신중학교,3,사립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,S160001377,합포여자중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,S160001378,합포중학교,3,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
